source_id,source_type,name,address,序号,1000,source_name,重复序号,phone,province,city,district,code,brand_name,lng,lat,负责人,
2.86619E+18,{40103},vivo,财旺路北50米,1225,22169.4,wayz,,,河北省,保定市,定兴县,130626,vivo,115.619969,39.177992,梁哲豪,rep
71511879,数码产品,vivo,阳元街中段普华地产北侧,1226,102.2,dianping,0,,河北省,保定市,易县,130633,vivo,115.492934,39.3511611,梁哲豪,
B0FFIL9DSI,购物服务;家电电子卖场;手机销售,VIVO(阳元北大街),育英路与阳元北大街交叉口东50米,1227,30.7,amap,1232,0312-8826611,河北省,保定市,易县,130633,vivo,115.493269,39.352042,梁哲豪,
102915117,体验店,vivo(保定易县阳元街专卖店),河北省保定市易县阳元街57号,1228,48.5,office,1230|1231,0312-8876677,河北省,保定市,易县,130633,vivo,115.4936014,39.35194157,梁哲豪,
B0FFGIS7TG,生活服务;维修站点;维修站点,vivo官方客户服务中心(阳元街店),阳元街57号,1229,91.1,amap,0,0312-8876677,河北省,保定市,易县,130633,vivo,115.49335,39.352331,梁哲豪,
HBJZ0041,客户服务中心,vivo(保定易县阳元街店),河北保定易县阳元北大街57号,1230,157.9,office,,0312-8876677,河北省,保定市,易县,130633,vivo,115.4939487,39.35300624,梁哲豪,rep
10298723,体验店,vivo(保定易县阳元街专卖店二店),河北省保定市易县阳元街168号,1231,13.4,office,,0312-8826611,河北省,保定市,易县,130633,vivo,115.4944585,39.35436854,梁哲豪,rep
100842955,数码产品,vivo,育英路与阳元北大街交叉口东50米,1232,10.3,dianping,,0312-8826611,河北省,保定市,易县,130633,vivo,115.4946132,39.35438421,梁哲豪,rep
B0FFIAZSV2,购物服务;家电电子卖场;手机销售,VIVO(阳元北大街店),阳元北大街168号(第二小学对面),1233,1197.8,amap,0,0312-8826611,河北省,保定市,易县,130633,vivo,115.494713,39.354333,梁哲豪,
B0FFI0BKKU,购物服务;家电电子卖场;手机销售,步步高(易县三星音像店),朝阳东路与财神庙街交叉口东100米,1234,816.3,amap,0,,河北省,保定市,易县,130633,vivo,115.505488,39.347524,梁哲豪,
120332771,数码产品,VIVO手机,东关新村D区盛源购物中心,1235,26505,dianping,0,,河北省,保定市,易县,130633,vivo,115.514543,39.34970167,梁哲豪,
128097484,数码产品,vivo,昌盛南大街与昌盛大街交叉口西100米,1236,1172.8,dianping,0,,河北省,保定市,定兴县,130626,vivo,115.7980802,39.25721439,梁哲豪,
10294074,体验店,vivo(保定定兴迎宾大街专卖店),河北省保定市定兴县迎宾南大街22号,1237,20.8,office,0,15175358080,河北省,保定市,定兴县,130626,vivo,115.8105473,39.26143459,梁哲豪,
100805507,数码产品,vivo,迎宾南大街22号,1238,915.1,dianping,0,15175358080,河北省,保定市,定兴县,130626,vivo,115.8107701,39.26150586,梁哲豪,
2.85718E+18,{40409},Vivo,通兴东路3号大钟寺购物广场1层,1239,1.3,wayz,1240,,河北省,保定市,定兴县,130626,vivo,115.8007126,39.26414108,梁哲豪,
70264504,数码产品,Vivo(正大店),通兴东路3号大钟寺购物广场1层,1240,927.8,dianping,,,河北省,保定市,定兴县,130626,vivo,115.8007247,39.26414875,梁哲豪,rep
B0FFHDTUS0,购物服务;家电电子卖场;手机销售,vivo专卖店,通兴西路26号附近,1241,1.2,amap,1242,,河北省,保定市,定兴县,130626,vivo,115.79049,39.266732,梁哲豪,
81584886,家用电器,vivo,繁兴街申鹭达卫浴旁,1242,847.1,dianping,,,河北省,保定市,定兴县,130626,vivo,115.7905026,39.26673722,梁哲豪,rep
B0FFLAHZVO,购物服务;家电电子卖场;家电电子卖场,vivo联智通讯分店,繁兴街辅路,1243,2385.9,amap,0,,河北省,保定市,定兴县,130626,vivo,115.7926,39.274172,梁哲豪,
2.86619E+18,{40103},vivo(通兴东路店),新107国道与通兴东路交叉口西南角,1244,13.3,wayz,1245,,河北省,保定市,定兴县,130626,vivo,115.814601,39.261163,梁哲豪,
B0FFJNAZHM,购物服务;家电电子卖场;手机销售,vivo(通兴东路店),新107国道与通兴东路交叉口西南角,1245,8759.1,amap,,17325273010,河北省,保定市,定兴县,130626,vivo,115.814471,39.261227,梁哲豪,rep
108696946,数码产品,vivo专卖店,迎宾路145号,1246,202.1,dianping,0,0312-2832668,河北省,保定市,高碑店市,130684,vivo,115.8719486,39.32613098,梁哲豪,
108598916,数码产品,VIVO手机专卖,瑞达电子城,1247,924.8,dianping,0,,河北省,保定市,高碑店市,130684,vivo,115.8696448,39.32647925,梁哲豪,
B0FFGRI3LQ,购物服务;家电电子卖场;手机销售,vivo(幸福南大街店),向阳路与幸福南大街交叉口东北50米,1248,1403.6,amap,0,,河北省,保定市,高碑店市,130684,vivo,115.875152,39.319347,梁哲豪,
B0FFHW0CZZ,购物服务;购物相关场所;购物相关场所,步步高专卖店,迎宾路223号,1249,9275.8,amap,0,,河北省,保定市,高碑店市,130684,vivo,115.888738,39.326312,梁哲豪,
B0FFL8EA36,购物服务;家电电子卖场;家电电子卖场,VIVO天情通讯,,1250,26329.2,amap,0,,河北省,保定市,高碑店市,130684,vivo,115.996456,39.326058,梁哲豪,
B0FFIIGM17,购物服务;家电电子卖场;手机销售,vivo体验店,涞阳路与金源街交叉口南100米,1251,128.9,amap,0,,河北省,保定市,涞水县,130623,vivo,115.702606,39.391791,梁哲豪,
B0FFJFTABN,购物服务;家电电子卖场;手机销售,VIVO(涞阳路1店),涞阳路街心公园斜对面(民悦大药房旁),1252,0.4,amap,1253,14730581886,河北省,保定市,涞水县,130623,vivo,115.702473,39.392944,梁哲豪,
B0FFJ9P4VU,生活服务;维修站点;维修站点,vivo客户服务中心(涞阳路售后),涞阳路A96号,1253,1068.9,amap,,,河北省,保定市,涞水县,130623,vivo,115.702476,39.392947,梁哲豪,rep
10299355,体验店,vivo(保定涞水县朝阳路专卖店),河北省保定市涞水县朝阳路166号,1254,7.3,office,0,13472214678,河北省,保定市,涞水县,130623,vivo,115.7148306,39.39396441,梁哲豪,
128224621,数码产品,vivo,府前街与朝阳路交叉口西南50米,1255,19861.4,dianping,1269|1270,,河北省,保定市,涞水县,130623,vivo,115.7148647,39.3939043,梁哲豪,
129019634,数码产品,vivo,三义街,1256,14232.3,dianping,0,,河北省,保定市,涿州市,130681,vivo,115.9441097,39.41527436,梁哲豪,
10299444,体验店,vivo(保定涿州市孙庄商业街专卖店),河北省保定市涿州市孙庄商业街集口南行50米路东,1257,16248.8,office,0,15830219757,河北省,保定市,涿州市,130681,vivo,115.7867097,39.4548639,梁哲豪,
M00A00009,客户服务中心,vivo(保定市涿州市桃园路客户服务中心),保定市涿州市桃园路102号vivo体验店,1258,30.4,office,1263,0312-3608102,河北省,保定市,涿州市,130681,vivo,115.972695,39.48116124,梁哲豪,
B0FFGZJK78,购物服务;家电电子卖场;手机销售,VIVO(苏宁豪庭店),桃园路116号,1259,8.4,amap,1260,0312-3635559;0312-3608102,河北省,保定市,涿州市,130681,vivo,115.973043,39.48111,梁哲豪,
49791549,家用电器,vivo,桃园路102号,1260,27.2,dianping,,3635559,河北省,保定市,涿州市,130681,vivo,115.9731223,39.4811536,梁哲豪,rep
108957295,数码产品,vivo客户服务中心(涿州市店),桃园路桃源转盘往东100米102号,1261,2.4,dianping,1262,0312-3608102,河北省,保定市,涿州市,130681,vivo,115.9733652,39.48099756,梁哲豪,
B0FFH3PNBI,生活服务;维修站点;维修站点,vivo体验店,桃园大街102号,1262,58.6,amap,,0312-3608102;0312-3635559,河北省,保定市,涿州市,130681,vivo,115.973383,39.481014,梁哲豪,rep
102913728,体验店,vivo(保定涿州桃园路专卖店),河北省保定市涿州市桃园路102号,1263,213.3,office,,15930707570,河北省,保定市,涿州市,130681,vivo,115.9728266,39.48131807,梁哲豪,rep
10291466,体验店,vivo(保定涿州仁和路专卖店),河北省保定市涿州市仁和路47号,1264,9.9,office,1276,0312-3665559,河北省,保定市,涿州市,130681,vivo,115.9720576,39.48314013,梁哲豪,
B0FFHG6WQ7,购物服务;家电电子卖场;手机销售,vivo体验店,桃园街道仁和路56号,1265,8.8,amap,1266,,河北省,保定市,涿州市,130681,vivo,115.972173,39.483136,梁哲豪,
82382891,数码产品,vivo体验店,桃园街道仁和路56号,1266,347.7,dianping,,0312-3635559,河北省,保定市,涿州市,130681,vivo,115.9721932,39.48321316,梁哲豪,rep
B0FFGLAZC5,购物服务;家电电子卖场;数码电子|餐饮服务;糕饼店;糕饼店,步步高(涿州市区中心书店),东大街6号,1267,1631.6,amap,0,0312-3669501,河北省,保定市,涿州市,130681,vivo,115.974995,39.485467,梁哲豪,
B0FFG14OW8,购物服务;家电电子卖场;数码电子|餐饮服务;糕饼店;糕饼店,步步高(东方家园店),范阳中路第二中心医院对面,1268,786.5,amap,0,0312-3850861;13703321911,河北省,保定市,涿州市,130681,vivo,115.993977,39.485032,梁哲豪,
B0FFIKTTRJ,购物服务;家电电子卖场;手机销售,VIVO(华阳西路),华阳西路与康居街交叉口东50米,1269,13.3,amap,,,河北省,保定市,涿州市,130681,vivo,115.996697,39.491778,梁哲豪,rep
108639726,数码产品,vivo专卖店(华阳西路),华阳西路与康居街交叉口东50米,1270,63843.7,dianping,,,河北省,保定市,涿州市,130681,vivo,115.9965794,39.49185619,梁哲豪,rep
B0FFK1KZZO,购物服务;家电电子卖场;手机销售,vivo(保定涞水县白涧商业街专卖店),赵各庄镇白涧商业街兴隆家具城东50米,1271,0,amap,1272,13663390962,河北省,保定市,涞水县,130623,vivo,115.277082,39.637708,梁哲豪,
2.86619E+18,{40103},vivo,政府街与241省道交叉口东150米,1272,57.4,wayz,,,河北省,保定市,涞水县,130623,vivo,115.277082,39.637708,梁哲豪,rep
10298549,体验店,vivo(保定市涞水县白涧商业街专卖店),河北省保定市涞水县赵各庄镇白涧商业街,1273,61024.3,office,0,13663390962,河北省,保定市,涞水县,130623,vivo,115.2772465,39.63820792,梁哲豪,
100455680,数码产品,vivo,京深路与001乡道交叉口西南100米,1274,2.4,dianping,1275,,河北省,保定市,涿州市,130681,vivo,115.9733516,39.52558347,梁哲豪,
B0FFHSPBW2,购物服务;家电电子卖场;手机销售,vivo,京深路与001乡道交叉口西南100米,1275,4449.2,amap,,,河北省,保定市,涿州市,130681,vivo,115.97337,39.5256,梁哲豪,rep
10298718,体验店,vivo(保定涿州市东仙坡专卖店),河北省保定市涿州市东仙坡康节路7号,1276,28.4,office,,15227011343,河北省,保定市,涿州市,130681,vivo,115.9956674,39.56168029,梁哲豪,rep
B0FFIP04MR,购物服务;家电电子卖场;家电电子卖场,vivo授权店,康节西路2号附近,1277,127.4,amap,0,,河北省,保定市,涿州市,130681,vivo,115.995565,39.561923,梁哲豪,
B0FFL9JTLB,购物服务;家电电子卖场;手机销售,vivo(保定涿州市东仙坡专卖店),东仙坡康节路7号,1278,65044.8,amap,0,15227011343,河北省,保定市,涿州市,130681,vivo,115.996788,39.561274,梁哲豪,
128531286,数码产品,VIVO,检查院对面,1279,134.4,dianping,1280,,河北省,保定市,雄县,130638,vivo,116.0963519,38.98207293,梁哲豪,
B0FFJFGZCJ,购物服务;家电电子卖场;手机销售,VIVO(温泉路店),雄县检查院对面,1280,716,amap,,,河北省,保定市,雄县,130638,vivo,116.096186,38.983273,梁哲豪,rep
81716137,家用电器,vivo,雄州镇温泉路中段,1281,0.5,dianping,1282,,河北省,保定市,雄县,130638,vivo,116.096581,38.98969798,梁哲豪,
B0FFH1W56K,购物服务;家电电子卖场;手机销售,vivo(温泉路),雄州镇温泉路中段,1282,7094.7,amap,,,河北省,保定市,雄县,130638,vivo,116.096585,38.989701,梁哲豪,rep
108402302,数码产品,vivo鸿远店(鸿远店),龙腾大街北50米,1283,234.3,dianping,0,13091200989,河北省,保定市,雄县,130638,vivo,116.1697869,38.96100877,梁哲豪,
109067101,数码产品,vivo体验店天宇通讯,龙湾镇集口向北150米附近,1284,10615.8,dianping,0,13483211999,河北省,保定市,雄县,130638,vivo,116.1720347,38.96218196,梁哲豪,
2.86619E+18,{40103},VIVO(昝岗店),昝岗镇昝东红度至尊对过,1285,16.7,wayz,1286|1287,,河北省,保定市,雄县,130638,vivo,116.208563,39.053223,梁哲豪,
113356388,数码产品,Vivo昝岗专卖店,昝岗镇昝东红度至尊对过,1286,151,dianping,,15033781087,河北省,保定市,雄县,130638,vivo,116.2087531,39.05324806,梁哲豪,rep
B0FFJFL3VP,购物服务;家电电子卖场;手机销售,VIVO(昝岗店),昝岗镇昝东红度至尊对过,1287,17148.1,amap,,,河北省,保定市,雄县,130638,vivo,116.207221,39.053899,梁哲豪,rep
82583263,家用电器,vivo专卖店,晾马台乡卫生院东行50米,1288,2800.4,dianping,0,,河北省,保定市,容城县,130629,vivo,116.0160875,39.09527918,梁哲豪,
HBJZ0037,客户服务中心,vivo(白沟专卖店),保定市白沟友谊路142号,1289,1394.8,office,1291|1292|1293,0312-2896558,河北省,保定市,高碑店市,130684,vivo,116.0214757,39.12008611,梁哲豪,
113327415,数码产品,vivo,白沟镇富民路150号,1290,579.2,dianping,0,,河北省,保定市,高碑店市,130684,vivo,116.0346572,39.11284717,梁哲豪,
102918510,体验店,vivo(保定白沟镇友谊路专卖店),河北省保定市白沟镇友谊路142号,1291,22.2,office,,0312-2896558,河北省,保定市,高碑店市,130684,vivo,116.0340351,39.11802793,梁哲豪,rep
71268976,数码产品,vivo智能手机专卖店(友谊路店),白沟镇友谊路148号,1292,3.4,dianping,,0312-2896558,河北省,保定市,高碑店市,130684,vivo,116.033981,39.11822308,梁哲豪,rep
B0FFGBR8GQ,购物服务;家电电子卖场;手机销售,VIVO(白沟友谊路店),白沟镇白沟友谊路142号,1293,1375.2,amap,,0312-2896558,河北省,保定市,高碑店市,130684,vivo,116.034018,39.118234,梁哲豪,rep
B0FFLAFHKY,购物服务;家电电子卖场;家电电子卖场,vivo(继彬通讯),五一路,1294,5862.8,amap,0,,河北省,保定市,高碑店市,130684,vivo,116.032878,39.130556,梁哲豪,
B0FFL78S8L,购物服务;家电电子卖场;家电电子卖场,vivo斌艳通讯指定专营店,国道街29号附近,1295,22942.6,amap,0,,河北省,保定市,高碑店市,130684,vivo,116.05353,39.180729,梁哲豪,
128013672,数码产品,vivo,古兴街与古庄头大街交叉口东100米,1296,2.8,dianping,1297|1298,,河北省,保定市,涿州市,130681,vivo,116.0416804,39.38662133,梁哲豪,
B0FFI6WARA,购物服务;家电电子卖场;手机销售,vivo,古兴街与古庄头大街交叉口东100米,1297,0,amap,,15720160202,河北省,保定市,涿州市,130681,vivo,116.041698,39.386642,梁哲豪,rep
2.86619E+18,{40103},vivo,古兴街与古庄头大街交叉口东100米,1298,26.5,wayz,,,河北省,保定市,涿州市,130681,vivo,116.041698,39.386642,梁哲豪,rep
10299888,体验店,vivo(保定涿州市高官庄古兴商业街专卖店),河北省保定市涿州市高官庄镇古兴商业街十字路口东行100米,1299,11371.2,office,0,15720160202,河北省,保定市,涿州市,130681,vivo,116.041663,39.38687868,梁哲豪,
109311409,数码产品,VIVO惠友62店(62店),清凉寺街道范阳路惠友生活商厦楼下,1300,2.7,dianping,1301,,河北省,保定市,涿州市,130681,vivo,116.0016351,39.48423734,梁哲豪,
B0FFHBYEKE,购物服务;家电电子卖场;数码电子,VIVO惠友62店,清凉寺街道范阳路惠友生活商厦楼下,1301,68.2,amap,,,河北省,保定市,涿州市,130681,vivo,116.001656,39.484256,梁哲豪,rep
B0FFGXQ23V,购物服务;家电电子卖场;手机销售,vivo智能手机体验中心(涿州范阳中路vivo体验店),清凉寺办事处惠友生活商厦一层,1302,35.5,amap,0,0312-3852235;13703321911,河北省,保定市,涿州市,130681,vivo,116.001914,39.484835,梁哲豪,
107492847,丽人,vivo,范阳中路308号,1303,87.1,dianping,1304,,河北省,保定市,涿州市,130681,vivo,116.0015171,39.48492358,梁哲豪,
68059503,数码产品,vivo,范阳中路310号,1304,838,dianping,,13703321911,河北省,保定市,涿州市,130681,vivo,116.0024611,39.48463911,梁哲豪,rep
106568695,数码产品,vivo,槐荫街15号附近,1305,26.6,dianping,1307,13463219312,河北省,保定市,涿州市,130681,vivo,116.0115004,39.48746776,梁哲豪,
10298717,体验店,vivo(保定涿州市东兴街专卖店),河北省保定市涿州市东兴街烟草小区底商,1306,32.4,office,0,13730215537,河北省,保定市,涿州市,130681,vivo,116.0112112,39.48755346,梁哲豪,
B0FFIB1YZR,购物服务;家电电子卖场;手机销售,vivo(东兴北街),槐荫街15号附近,1307,1121.8,amap,,0312-3857279,河北省,保定市,涿州市,130681,vivo,116.011576,39.487627,梁哲豪,rep
23718207,数码产品,步步高vivo智能手机专卖店,知味坊街22号,1308,3.8,dianping,1309|1310,18931212367,河北省,保定市,涿州市,130681,vivo,116.0241902,39.49023201,梁哲豪,
102917702,体验店,vivo(保定涿州军欣专卖店),河北省保定市涿州市鸣泽街军欣家园18-04,1309,8.1,office,,0312-3862997,河北省,保定市,涿州市,130681,vivo,116.0241809,39.49026523,梁哲豪,rep
B0FFGZR4G5,购物服务;家电电子卖场;手机销售,VIVO(知味坊街店),知味坊街22号,1310,13727,amap,,0312-3862997,河北省,保定市,涿州市,130681,vivo,116.024273,39.49028,梁哲豪,rep
B0FFJKTF5W,购物服务;家电电子卖场;手机销售,vivo(保定涿州市义和庄专卖店),义里路与和谐西路交叉口东北50米,1311,5.8,amap,1312|1314,17334069280,河北省,保定市,涿州市,130681,vivo,116.178007,39.523997,梁哲豪,
2.86619E+18,{40103},vivo,义里路与和谐西路交叉口东北50米,1312,11.9,wayz,,,河北省,保定市,涿州市,130681,vivo,116.178042,39.524042,梁哲豪,rep
10299441,体验店,vivo(保定涿州市义和庄专卖店),河北省保定市涿州市义和庄乡商业街45号,1313,13,office,0,17334069280,河北省,保定市,涿州市,130681,vivo,116.1779115,39.52407728,梁哲豪,
127327419,数码产品,vivo,义里路与和谐西路交叉口东北50米,1314,437080.5,dianping,,,河北省,保定市,涿州市,130681,vivo,116.178059,39.52405205,梁哲豪,rep
109060007,数码产品,公建VIVO手机店,旅顺经济开发区海霞街95号,1315,2223,dianping,0,,辽宁省,大连市,旅顺口区,210212,vivo,121.1520415,38.78643031,梁哲豪,
108451123,数码产品,VIVO手机店,旅顺经济开发区顺达路52号,1316,1166.5,dianping,0,,辽宁省,大连市,旅顺口区,210212,vivo,121.1553692,38.80623031,梁哲豪,
2.86617E+18,{40103},vivo智能手机体验中心,顺乐街57-3号附近,1317,1.2,wayz,1318|1319,,辽宁省,大连市,旅顺口区,210212,vivo,121.154507,38.816688,梁哲豪,
107930635,数码产品,vivo智能手机体验中心,顺乐街57-3号附近,1318,12.1,dianping,,,辽宁省,大连市,旅顺口区,210212,vivo,121.1545177,38.81669459,梁哲豪,rep
B0FFHE8O2L,购物服务;家电电子卖场;手机销售,vivo智能手机体验中心,顺乐街57-3号附近,1319,9104.6,amap,,,辽宁省,大连市,旅顺口区,210212,vivo,121.154432,38.81678,梁哲豪,rep
71308693,数码产品,ViVO智能手机专卖店,水师营街与永兴路交叉口西南50米,1320,5219.3,dianping,0,,辽宁省,大连市,旅顺口区,210212,vivo,121.2476107,38.85447904,梁哲豪,
B0FFKJ7Y4E,购物服务;家电电子卖场;手机销售,vivo(大连旅顺区德胜街专卖店),旅顺区旅顺得胜街16号,1321,18.3,amap,1323|1324|1325|1322,13624083861,辽宁省,大连市,旅顺口区,210212,vivo,121.263883,38.809339,梁哲豪,
B0FFGIS3OX,购物服务;家电电子卖场;手机销售,vivo(得胜街),黄河路26号世达广场四楼,1322,0,amap,,,辽宁省,大连市,旅顺口区,210212,vivo,121.26372,38.809444,梁哲豪,rep
2.86617E+18,{40103},vivo(得胜街),旅顺区旅顺得胜街16号,1323,11.7,wayz,,,辽宁省,大连市,旅顺口区,210212,vivo,121.26372,38.809444,梁哲豪,rep
103165428,数码产品,vivo智能手机广场,旅顺区旅顺得胜街16号,1324,2.8,dianping,,13624083861,辽宁省,大连市,旅顺口区,210212,vivo,121.2638503,38.80941823,梁哲豪,rep
B0FFHLFVH1,购物服务;家电电子卖场;手机销售,vivo智能手机广场,旅顺区旅顺得胜街16号,1325,0,amap,,13624083861,辽宁省,大连市,旅顺口区,210212,vivo,121.263877,38.809433,梁哲豪,rep
2.86617E+18,{40103},vivo智能手机广场,得胜街16号附近,1326,19.2,wayz,0,,辽宁省,大连市,旅顺口区,210212,vivo,121.263877,38.809433,梁哲豪,
101530403,体验店,vivo(大连旅顺区德胜街专卖店),辽宁省大连市旅顺区大连市旅顺口区旅顺德胜街16号,1327,118,office,0,13624083861,辽宁省,大连市,旅顺口区,210212,vivo,121.2640961,38.80940664,梁哲豪,
82702664,数码产品,vivo手机,黄河路26号,1328,166,dianping,0,,辽宁省,大连市,旅顺口区,210212,vivo,121.264816,38.81030646,梁哲豪,
2.86617E+18,{40103},vivo(九三路),九三路85号,1329,0,wayz,1330,,辽宁省,大连市,旅顺口区,210212,vivo,121.264164,38.811708,梁哲豪,
B0FFHJ4EZV,购物服务;家电电子卖场;手机销售,vivo(九三路店),九三路85号,1330,11059.6,amap,,,辽宁省,大连市,旅顺口区,210212,vivo,121.264164,38.811708,梁哲豪,rep
B0FFLEFL4J,购物服务;家电电子卖场;手机销售,vivo,旅顺北路与金武路交叉口东南50米,1331,13108.8,amap,0,,辽宁省,大连市,旅顺口区,210212,vivo,121.269096,38.910984,梁哲豪,
2.86617E+18,{40103},VIVO,多乐福一楼,1332,0,wayz,1333|1334,,辽宁省,大连市,甘井子区,210211,vivo,121.386956,38.984911,梁哲豪,
B0FFGXUSMZ,购物服务;家电电子卖场;手机销售,VIVO,多乐福一楼,1333,56.9,amap,,,辽宁省,大连市,甘井子区,210211,vivo,121.386956,38.984911,梁哲豪,rep
107393980,数码产品,VIVO,多乐福一楼,1334,2629.6,dianping,,,辽宁省,大连市,甘井子区,210211,vivo,121.3870557,38.98541619,梁哲豪,rep
121881477,数码产品,VIVO,营城东路,1335,18168,dianping,0,,辽宁省,大连市,甘井子区,210211,vivo,121.4152522,38.99422969,梁哲豪,
82621086,家用电器,VIVO,凌水街道辽宁高新园区嘉创E人国际2号楼1107,1336,1207.2,dianping,0,,辽宁省,大连市,甘井子区,210211,vivo,121.523809,38.85457384,梁哲豪,
B0FFH2XGKN,购物服务;家电电子卖场;家电电子卖场,苏宁易购VIVO专柜,凌水街道七贤路8-7万达广场3楼,1337,2571.1,amap,0,,辽宁省,大连市,甘井子区,210211,vivo,121.533722,38.86219,梁哲豪,
2.85717E+18,{40414},vivo手机专柜,中山路688号国美电器一楼,1338,3560.3,wayz,0,,辽宁省,大连市,沙河口区,210204,vivo,121.558647,38.874714,梁哲豪,
70173518,数码产品,vivo(凯德和平广场店),高尔基路695号凯德和平广场1层,1339,0.3,dianping,1340|1341,0411-62669907/13610866729,辽宁省,大连市,沙河口区,210204,vivo,121.5882683,38.89687813,梁哲豪,
2.85717E+18,{40409},vivo,高尔基路695号凯德和平广场1层,1340,85.1,wayz,,,辽宁省,大连市,沙河口区,210204,vivo,121.5882645,38.89687729,梁哲豪,rep
B0FFHZZJXK,购物服务;家电电子卖场;手机销售,vivo(凯德和平广场店),高尔基路695号凯德和平广场1楼,1341,0.8,amap,,0411-62669907;13610866729,辽宁省,大连市,沙河口区,210204,vivo,121.589238,38.896773,梁哲豪,rep
101534829,体验店,vivo(vivo智慧旗舰店大连凯德和平广场店),辽宁省大连市沙河口区高尔基路695号(凯德和平广场1楼),1342,1806.9,office,0,0411-62669907,辽宁省,大连市,沙河口区,210204,vivo,121.5892439,38.89677806,梁哲豪,
124926223,数码产品,vivo专卖店,南平街,1343,2999.9,dianping,0,,辽宁省,大连市,沙河口区,210204,vivo,121.5693595,38.9016763,梁哲豪,
B0FFHJTYK0,购物服务;家电电子卖场;家电电子卖场,VIVO手机专柜,胜利路106号联通营业厅,1344,849,amap,0,,辽宁省,大连市,西岗区,210203,vivo,121.60397,38.90083,梁哲豪,
101534095,体验店,vivo(大连金州区步行街专卖店三店),辽宁省大连市金州区步行街二段韩城美发道对面,1345,3768.1,office,0,13478782824,辽宁省,大连市,沙河口区,210204,vivo,121.5947749,38.90346939,梁哲豪,
2.86617E+18,{40103},vivo,黄河路1105号,1346,1.5,wayz,1347|1349|1348,,辽宁省,大连市,沙河口区,210204,vivo,121.55663,38.919743,梁哲豪,
120035316,数码产品,vivo,黄河路1105号,1347,133.5,dianping,,,辽宁省,大连市,沙河口区,210204,vivo,121.5566428,38.91975188,梁哲豪,rep
2.86617E+18,{40103},vivo,马栏广场19号国美电器,1348,0,wayz,,,辽宁省,大连市,沙河口区,210204,vivo,121.555584,38.920624,梁哲豪,rep
B0FFHJQZ1N,购物服务;家电电子卖场;数码电子,vivo,黄河路1105号,1349,3106.5,amap,,,辽宁省,大连市,沙河口区,210204,vivo,121.555584,38.920624,梁哲豪,rep
124671325,数码产品,VIVO手机店,西安路253号极品汇农超大市场,1350,207.3,dianping,0,,辽宁省,大连市,沙河口区,210204,vivo,121.5870146,38.9071824,梁哲豪,
10152102,体验店,vivo(大连沙河口区西安路专卖店),辽宁省大连市沙河口区沙河口区西安路116号,1351,22.1,office,0,62669906,辽宁省,大连市,沙河口区,210204,vivo,121.5874405,38.90901524,梁哲豪,
77041714,数码产品,vivo智能手机体验中心,高尔基路695号千盛百货（新希望花园西南）2层,1352,115.1,dianping,0,0411-62669906,辽宁省,大连市,沙河口区,210204,vivo,121.5876844,38.90907247,梁哲豪,
2.86617E+18,{40103},vivo(西安路辅路),辽宁省大连市沙河口区兴工街道大红灯笼老汤拉面,1353,0,wayz,1354,,辽宁省,大连市,沙河口区,210204,vivo,121.586862,38.909885,梁哲豪,
B0FFGA1HVT,购物服务;家电电子卖场;手机销售,vivo(西安路辅路),,1354,652.5,amap,,,辽宁省,大连市,沙河口区,210204,vivo,121.586862,38.909885,梁哲豪,rep
M36A00001,客户服务中心,vivo(大连市沙河口区长兴街客户服务中心),大连市沙河口区长兴街137-139号富鸿国际大厦B座三楼301室,1355,410.7,office,0,0411-86912288,辽宁省,大连市,沙河口区,210204,vivo,121.5924084,38.91385154,梁哲豪,
B0FFHHQ15Y,购物服务;家电电子卖场;手机销售,vivo(百盛店),西安路60号民勇大厦苏宁易购一楼,1356,0,amap,1357,13813904635,辽宁省,大连市,沙河口区,210204,vivo,121.587783,38.914665,梁哲豪,
2.86617E+18,{40103},vivo(百盛店),西安路60号民勇大厦苏宁易购一楼,1357,87.1,wayz,,,辽宁省,大连市,沙河口区,210204,vivo,121.587783,38.914665,梁哲豪,rep
2.85717E+18,{40409},vivo,西安路22-38号百盛1层,1358,0.2,wayz,1359,,辽宁省,大连市,沙河口区,210204,vivo,121.5882263,38.91536713,梁哲豪,
91024128,数码产品,vivo(百盛店),西安路22-38号百盛1层,1359,1804.5,dianping,,13813904635,辽宁省,大连市,沙河口区,210204,vivo,121.5882273,38.91536912,梁哲豪,rep
120613282,数码产品,VIVO专柜,奥林匹克广场9号西门国美电器,1360,999.1,dianping,0,,辽宁省,大连市,西岗区,210203,vivo,121.6068646,38.90812689,梁哲豪,
2.86617E+18,{40103},VIVO,公园街道黄河路557号国际数控大厦六楼,1361,0,wayz,1362,,辽宁省,大连市,沙河口区,210204,vivo,121.596127,38.911405,梁哲豪,
B0FFHWKCZ3,购物服务;家电电子卖场;手机销售,VIVO,公园街道黄河路557号国际数控大厦六楼,1362,2262,amap,,,辽宁省,大连市,沙河口区,210204,vivo,121.596127,38.911405,梁哲豪,rep
B0FFJ10K9B,购物服务;家电电子卖场;家电电子卖场,vivo,沙能街与香沙街交叉口南50米,1363,0,amap,1364,,辽宁省,大连市,沙河口区,210204,vivo,121.584106,38.929445,梁哲豪,
2.86617E+18,{40103},vivo,沙能街与香沙街交叉口南50米,1364,1790.9,wayz,,,辽宁省,大连市,沙河口区,210204,vivo,121.584106,38.929445,梁哲豪,rep
